1,2,3,write_time,04:bd:88:1c:33:60,04:bd:88:1c:33:70,04:bd:88:1c:3c:e0,04:bd:88:1c:3c:f0,04:bd:88:1c:41:20,04:bd:88:1c:41:30,04:bd:88:1c:42:80,04:bd:88:1c:42:90,04:bd:88:37:41:70,04:bd:88:37:44:80,04:bd:88:37:44:90,04:bd:88:37:4b:60,04:bd:88:37:4b:70,04:bd:88:38:29:80,04:bd:88:38:29:90,04:bd:88:38:3f:00,04:bd:88:38:3f:10,04:bd:88:38:43:40,04:bd:88:38:43:50,04:bd:88:38:52:60,04:bd:88:38:5c:a0,04:bd:88:38:87:40,04:bd:88:38:87:50,04:bd:88:38:89:c0,04:bd:88:38:89:d0,04:bd:88:38:8b:40,04:bd:88:38:8b:50,04:bd:88:38:c7:40,04:bd:88:38:c7:50,04:bd:88:38:cb:00,04:bd:88:38:cc:20,04:bd:88:38:d0:c0,04:bd:88:38:d0:d0,04:bd:88:42:a7:40,04:bd:88:42:a7:50,04:bd:88:42:b7:40,04:bd:88:42:b7:50,04:bd:88:4a:83:a0,04:bd:88:4a:83:b0,04:bd:88:4f:86:20,04:bd:88:4f:86:30,04:bd:88:5b:9e:20,04:bd:88:5b:a1:a0,04:bd:88:5b:a1:b0,04:bd:88:5b:a2:60,04:bd:88:5b:a2:70,04:bd:88:5b:c8:c0,04:bd:88:5b:c8:d0,04:bd:88:5b:d0:c0,04:bd:88:5b:fb:e0,04:bd:88:5b:fb:f0,04:bd:88:5b:fd:00,04:bd:88:5b:fd:10,04:bd:88:5b:fe:20,04:bd:88:5b:fe:30,04:bd:88:5b:fe:a0,04:bd:88:5b:fe:b0,04:bd:88:5c:0f:20,04:bd:88:5c:0f:30,18:64:72:46:90:60,18:64:72:46:90:70,18:64:72:46:91:a0,18:64:72:46:91:b0,18:64:72:46:bf:c0,1c:28:af:54:b1:44,1c:28:af:55:ad:44,1c:28:af:55:ad:54,20:9c:b4:02:32:f4,20:9c:b4:fe:15:44,20:9c:b4:fe:15:54,34:fc:b9:6f:30:40,34:fc:b9:6f:30:50,34:fc:b9:6f:3d:80,34:fc:b9:6f:3d:90,34:fc:b9:6f:92:a0,34:fc:b9:6f:92:b0,34:fc:b9:6f:9e:80,34:fc:b9:6f:9e:90,44:48:c1:80:eb:e0,44:48:c1:81:01:c0,44:48:c1:8e:11:e0,44:48:c1:8e:11:f0,44:48:c1:8f:f1:f0,68:28:cf:83:79:e4,68:28:cf:83:79:f4,84:d4:7e:db:cd:40,84:d4:7e:db:cd:50,94:b4:0f:aa:56:60,94:b4:0f:aa:56:70,a8:bd:27:42:bd:00,a8:bd:27:42:bd:10,a8:bd:27:42:bd:80,a8:bd:27:42:bd:90,a8:bd:27:42:bd:e0,a8:bd:27:42:bd:f0,a8:bd:27:42:bf:60,a8:bd:27:42:bf:70,a8:bd:27:42:c0:20,a8:bd:27:42:c0:30,a8:bd:27:42:c7:80,a8:bd:27:42:c7:90,a8:bd:27:42:c9:00,a8:bd:27:42:c9:10,a8:bd:27:42:d2:60,a8:bd:27:42:d2:70,a8:bd:27:42:e5:80,a8:bd:27:42:e5:90,a8:bd:27:42:e9:40,a8:bd:27:4f:aa:40,a8:bd:27:4f:aa:50,a8:bd:27:4f:ab:60,a8:bd:27:4f:ab:70,a8:bd:27:4f:b1:c0,b0:b8:67:3b:61:20,b0:b8:67:3b:95:c0,b8:3a:5a:b1:1b:00,b8:3a:5a:b1:1b:10,bc:9f:e4:17:3d:60,bc:9f:e4:17:85:00,bc:9f:e4:17:97:80,bc:9f:e4:17:d2:a0,bc:9f:e4:17:d2:b0,bc:9f:e4:1a:b8:20,bc:9f:e4:1d:ec:60,bc:9f:e4:1d:ec:a0,bc:9f:e4:1e:19:60,cc:88:c7:6d:70:44,cc:88:c7:6d:70:54,cc:88:c7:6d:73:04,cc:88:c7:6d:91:a4,cc:88:c7:6d:91:b4,cc:88:c7:6d:95:24,cc:88:c7:6d:95:34,cc:88:c7:6d:96:a4,cc:88:c7:6d:96:b4,cc:88:c7:6d:9c:e4,cc:88:c7:6d:9c:f4,cc:88:c7:6d:c2:44,cc:88:c7:6d:c2:54,cc:88:c7:6d:f1:84,d0:4d:c6:fa:1b:a4,dc:b7:ac:a2:99:54,dc:b7:ac:a2:99:64,dc:b7:ac:a2:d3:14,dc:b7:ac:a2:d3:24,dc:b7:ac:a2:ed:b4,dc:b7:ac:a2:ed:c4,dc:b7:ac:a3:2a:44,dc:b7:ac:a3:2a:54,dc:b7:ac:a3:2c:e4,dc:b7:ac:a3:2c:f4,dc:b7:ac:a3:45:d4,dc:b7:ac:a3:45:e4,dc:b7:ac:a3:7d:54,dc:b7:ac:a3:7d:64,dc:b7:ac:a3:ce:84,dc:b7:ac:a3:ce:93,dc:b7:ac:a3:ce:94,dc:b7:ac:a3:f2:54,dc:b7:ac:a3:f2:64,dc:b7:ac:a3:f2:b4,dc:b7:ac:a3:f2:c4,dc:b7:ac:a3:f8:e4,dc:b7:ac:a3:f8:f4,dc:b7:ac:a4:04:b4,dc:b7:ac:a4:04:c4,dc:b7:ac:a4:1c:24,dc:b7:ac:a4:1c:34,dc:b7:ac:a4:31:54,dc:b7:ac:a4:31:64,dc:b7:ac:a4:5a:e4,dc:b7:ac:a4:77:54,dc:b7:ac:a4:7e:34,dc:b7:ac:a4:7e:44,dc:b7:ac:a4:87:c4,dc:b7:ac:a4:87:d4,dc:b7:ac:a4:88:b4,dc:b7:ac:a4:88:c4,dc:b7:ac:a4:90:64,dc:b7:ac:a4:90:72,dc:b7:ac:a4:90:74,dc:b7:ac:a4:93:c4,dc:b7:ac:a4:93:d4,dc:b7:ac:a4:a3:b4,dc:b7:ac:a4:a3:c4,dc:b7:ac:a4:ad:d4,dc:b7:ac:a4:ad:e4,dc:b7:ac:a4:cb:74,dc:b7:ac:a4:cb:84,dc:b7:ac:a4:e6:a4,dc:b7:ac:a4:e6:b4,dc:b7:ac:a4:f0:a4,dc:b7:ac:a4:f0:c4,dc:b7:ac:a4:f0:d4,dc:b7:ac:a4:f9:04,dc:b7:ac:a4:f9:14,dc:b7:ac:a5:1a:04,dc:b7:ac:a5:1a:14,dc:b7:ac:a5:1c:a4,dc:b7:ac:a5:1c:b4,dc:b7:ac:a5:56:74,dc:b7:ac:a5:62:64,dc:b7:ac:a5:62:74,dc:b7:ac:a5:73:74,dc:b7:ac:a5:73:84,dc:b7:ac:a5:7a:d4,dc:b7:ac:a5:84:54,dc:b7:ac:a5:84:64,dc:b7:ac:a5:9f:24,dc:b7:ac:a5:9f:34,dc:b7:ac:a5:ed:54,dc:b7:ac:a5:ed:64,dc:b7:ac:a5:f4:44,dc:b7:ac:a5:f4:54,dc:b7:ac:a5:f4:d4,dc:b7:ac:a5:f4:e4,dc:b7:ac:a6:09:74,dc:b7:ac:a6:09:84,dc:b7:ac:a6:0a:d4,dc:b7:ac:a6:1d:24,dc:b7:ac:a6:1d:34,dc:b7:ac:a6:22:64,dc:b7:ac:a6:22:74,dc:b7:ac:a6:47:54,dc:b7:ac:a6:47:64,dc:b7:ac:a6:4a:54,dc:b7:ac:a6:4a:64,dc:b7:ac:a6:55:c4,dc:b7:ac:a6:55:d4,dc:b7:ac:a6:57:e4,dc:b7:ac:a6:5a:d4,dc:b7:ac:a6:5a:e4,dc:b7:ac:a6:61:94,dc:b7:ac:a6:61:a4,dc:b7:ac:a6:63:54,dc:b7:ac:a6:7b:44,dc:b7:ac:a6:7b:54,dc:b7:ac:a6:81:44,dc:b7:ac:a6:81:54,dc:b7:ac:a6:86:24,dc:b7:ac:a6:86:34,dc:b7:ac:a6:8d:24,dc:b7:ac:a6:9a:64,dc:b7:ac:a6:9a:74,dc:b7:ac:a6:a1:24,dc:b7:ac:a6:a1:34,dc:b7:ac:a6:af:04,dc:b7:ac:a6:af:14,dc:b7:ac:a6:b1:d4,dc:b7:ac:a6:b1:e4,dc:b7:ac:a6:d2:e4,dc:b7:ac:a6:d3:04,dc:b7:ac:a6:d3:14,dc:b7:ac:a6:d7:54,dc:b7:ac:a6:d7:64,dc:b7:ac:a6:e9:94,f0:61:c0:03:b3:e4,fc:7f:f1:fe:e4:84
-8.391110983333332,0.3382014901666667,-46.725135716666664,2023-12-06 22:31:17,,,,,,,,,,,,,,,,,,,,,,,-73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.0,-70.0,,-72.0,,-81.0,-64.0,-58.0,,,,,-73.0,-78.0,,,,-85.0,,,,,,,,,,,,,,,-87.0,,,,-71.0,-69.0,,,,,-78.0,-80.0,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.587974041666666,0.3223470098333333,-46.652527666666664,2023-12-06 22:31:18,,,,,,,,,,,,,,,,,,,,,,,-68.0,,,,,,,,,,-73.0,,,,,,,,,,,,,,,,,-76.0,-68.0,,-71.0,-79.0,-81.0,-61.0,-54.0,,,,,-69.0,-74.0,,,,-85.0,,,,,,,,,,,,,,-75.0,-84.0,,,,-80.0,-70.0,,,,,-77.0,-75.0,,,,-77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.0,-88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-9.12090655,0.2814078715,-46.54142583333333,2023-12-06 22:31:19,,,,,,,,,,,,,,,,,,,,,,,-68.0,,,,,,,,,,-73.0,,,,,,,,,,,,,,,,,-76.0,-68.0,,-71.0,-79.0,-81.0,-61.0,-54.0,,,,,-69.0,-74.0,,,,-85.0,,,,,,,,,,,,,,-75.0,-84.0,,,,-80.0,-70.0,,,,,-77.0,-75.0,,,,-77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.0,-88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-9.718498575,0.2404146136666667,-46.66917681666666,2023-12-06 22:31:20,,,,,,,,,,,,,,,,,,,,,,,-68.0,,,,,,,,,,-73.0,,,,,,,,,,,,,,,,,-76.0,-68.0,,-71.0,-79.0,-81.0,-61.0,-54.0,,,,,-69.0,-74.0,,,,-85.0,,,,,,,,,,,,,,-75.0,-84.0,,,,-80.0,-70.0,,,,,-77.0,-75.0,,,,-77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.0,-88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.224643175,0.2339387685,-46.95245548333333,2023-12-06 22:31:21,,,,,,,,,,,,,,,,,,,,,,,-68.0,,,,,,,,,,-73.0,,,,,,,,,,,,,,,,,-76.0,-68.0,,-71.0,-79.0,-81.0,-61.0,-54.0,,,,,-69.0,-74.0,,,,-85.0,,,,,,,,,,,,,,-75.0,-84.0,,,,-80.0,-70.0,,,,,-77.0,-75.0,,,,-77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.0,-88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.686867616666666,0.2513821898333333,-47.28705273333333,2023-12-06 22:31:22,,,,,,,,,,,,,,,,,,,,,,-78.0,-66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.0,-70.0,-70.0,-71.0,,-81.0,-59.0,-58.0,,-89.0,,,-69.0,-76.0,,,,,,,,,,,,,,,,,,,-83.0,,,,-78.0,-66.0,,,,,,-84.0,,,,-75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.338673416666666,0.2730683566666666,-47.537181733333334,2023-12-06 22:31:23,,,,,,,,,,,,,,,,,,,,,,-78.0,-66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.0,-70.0,-70.0,-71.0,,-81.0,-59.0,-58.0,,-89.0,,,-69.0,-76.0,,,,,,,,,,,,,,,,,,,-83.0,,,,-78.0,-66.0,,,,,,-84.0,,,,-75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.83398705,0.34763930049999997,-47.77759181666667,2023-12-06 22:31:24,,,,,,,,,,,,,,,,,,,,,,-78.0,-66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.0,-70.0,-70.0,-71.0,,-81.0,-59.0,-58.0,,-89.0,,,-69.0,-76.0,,,,,,,,,,,,,,,,,,,-83.0,,,,-78.0,-66.0,,,,,,-84.0,,,,-75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-12.069065525000001,0.42590530200000004,-48.064372283333334,2023-12-06 22:31:25,,,,,,,,,,,,,,,,,,,,,,-79.0,-71.0,,,,,,,,,-80.0,-71.0,,,,,,,,,,,,,,,,,,-68.0,-75.0,-72.0,,-80.0,-66.0,-63.0,,,,,-69.0,-81.0,-88.0,,-80.0,,,,,,,,,,,,,,,-73.0,-87.0,,,,-76.0,-61.0,,,,,,-82.0,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-12.268184308333334,0.422458989,-48.314473283333335,2023-12-06 22:31:26,,,,,,,,,,,,,,,,,,,,,,-79.0,-71.0,,,,,,,,,-80.0,-71.0,,,,,,,,,,,,,,,,,,-68.0,-75.0,-72.0,,-80.0,-66.0,-63.0,,,,,-69.0,-81.0,-88.0,,-80.0,,,,,,,,,,,,,,,-73.0,-87.0,,,,-76.0,-61.0,,,,,,-82.0,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-12.306484908333335,0.3263092281666667,-48.52976901666667,2023-12-06 22:31:27,,,,,,,,,,,,,,,,,,,,,,-76.0,-71.0,,,,,,,,,,-73.0,,,,,,,,,,,,,,,,,,-66.0,,-72.0,-81.0,-81.0,-62.0,-63.0,,-89.0,,,,-77.0,,,,-89.0,,,,,,,,,,,,,,-73.0,-88.0,,,,-75.0,-52.0,,,,,-79.0,-88.0,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-12.259260258333335,0.11233459383333337,-48.57021721666667,2023-12-06 22:31:28,,,,,,,,,,,,,,,,,,,,,,-76.0,-71.0,,,,,,,,,,-73.0,,,,,,,,,,,,,,,,,,-66.0,,-72.0,-81.0,-81.0,-62.0,-63.0,,-89.0,,,,-77.0,,,,-89.0,,,,,,,,,,,,,,-73.0,-88.0,,,,-75.0,-52.0,,,,,-79.0,-88.0,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.781585333333334,0.06959620458333338,-48.367888816666664,2023-12-06 22:31:29,,,,,,,,,,,,,,,,,,,,,,-76.0,-71.0,,,,,,,,,,-73.0,,,,,,,,,,,,,,,,,,-66.0,,-72.0,-81.0,-81.0,-62.0,-63.0,,-89.0,,,,-77.0,,,,-89.0,,,,,,,,,,,,,,-73.0,-88.0,,,,-75.0,-52.0,,,,,-79.0,-88.0,,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.407941883333333,0.08965144253333338,-48.22704355,2023-12-06 22:31:30,,,,,,,,,,,,,,,,,,,,,,,-70.0,,,,,,,,,,-73.0,,,,,,,,,,,,,,,,,-69.0,-69.0,-77.0,-75.0,,-83.0,-64.0,-58.0,-89.0,,,,-70.0,-78.0,,,-83.0,-87.0,,,,,,,,,,,,,,,-87.0,,,,-74.0,-61.0,,,,,-80.0,-85.0,,,,-83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.981835658333333,0.1836529831666667,-48.3818654,2023-12-06 22:31:31,,,,,,,,,,,,,,,,,,,,,,,-70.0,,,,,,,,,,-73.0,,,,,,,,,,,,,,,,,-69.0,-69.0,-77.0,-75.0,,-83.0,-64.0,-58.0,-89.0,,,,-70.0,-78.0,,,-83.0,-87.0,,,,,,,,,,,,,,,-87.0,,,,-74.0,-61.0,,,,,-80.0,-85.0,,,,-83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.423985633333333,0.23742753066666672,-48.632650633333334,2023-12-06 22:31:32,,,,,,,,,,,,,,,,,,,,,,,-70.0,,,,,,,,,,-73.0,,,,,,,,,,,,,,,,,-69.0,-69.0,-77.0,-75.0,,-83.0,-64.0,-58.0,-89.0,,,,-70.0,-78.0,,,-83.0,-87.0,,,,,,,,,,,,,,,-87.0,,,,-74.0,-61.0,,,,,-80.0,-85.0,,,,-83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.135944666666667,0.18366309030000003,-48.59643651666667,2023-12-06 22:31:33,,,,,,,,,,,,,,,,,,,,,,,-70.0,,,,,,,,,,-73.0,,,,,,,,,,,,,,,,,-69.0,-69.0,-77.0,-75.0,,-83.0,-64.0,-58.0,-89.0,,,,-70.0,-78.0,,,-83.0,-87.0,,,,,,,,,,,,,,,-87.0,,,,-74.0,-61.0,,,,,-80.0,-85.0,,,,-83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.6368713,0.07868014031666672,-48.743453216666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.908009833333333,0.1047146443166667,-49.072696533333335,2023-12-06 22:31:35,,,,,,,,,,,,,,,,,,,,,,-82.0,-75.0,,,,,,,,,,-76.0,,,,,,,,,,,,,,,,,,-70.0,,-71.0,,-85.0,-61.0,-56.0,,,,,-75.0,-80.0,,,-83.0,-86.0,,,,,,,,,,,,,,-76.0,-85.0,,,,-66.0,-59.0,,,,,,-78.0,,,,-81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.0180203,0.08611787791666671,-49.19148935,2023-12-06 22:31:36,,,,,,,,,,,,,,,,,,,,,,-82.0,-75.0,,,,,,,,,,-76.0,,,,,,,,,,,,,,,,,,-70.0,,-71.0,,-85.0,-61.0,-56.0,,,,,-75.0,-80.0,,,-83.0,-86.0,,,,,,,,,,,,,,-76.0,-85.0,,,,-66.0,-59.0,,,,,,-78.0,,,,-81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.845541716666666,0.03226381940025005,-49.11306071666667,2023-12-06 22:31:37,,,,,,,,,,,,,,,,,,,,,,-77.0,-72.0,,,,,,,,,,-74.0,,,,,,,,,,,,,,,,,,-70.0,,-75.0,,-82.0,-62.0,-61.0,,,,,-71.0,-78.0,,,-77.0,-85.0,,,,,,,,,,,,,,-74.0,-86.0,,,,-70.0,,,,,,,-80.0,,,,-79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.517409725,-0.016454515957333275,-48.846088583333334,2023-12-06 22:31:38,,,,,,,,,,,,,,,,,,,,,,-77.0,-72.0,,,,,,,,,,-74.0,,,,,,,,,,,,,,,,,,-70.0,,-75.0,,-82.0,-62.0,-61.0,,,,,-71.0,-78.0,,,-77.0,-85.0,,,,,,,,,,,,,,-74.0,-86.0,,,,-70.0,,,,,,,-80.0,,,,-79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.637733133333334,-0.020951662538333273,-48.82929973333333,2023-12-06 22:31:39,,,,,,,,,,,,,,,,,,,,,,-77.0,-72.0,,,,,,,,,,-74.0,,,,,,,,,,,,,,,,,,-70.0,,-75.0,,-82.0,-62.0,-61.0,,,,,-71.0,-78.0,,,-77.0,-85.0,,,,,,,,,,,,,,-74.0,-86.0,,,,-70.0,,,,,,,-80.0,,,,-79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.991871766666666,0.003794431996400055,-48.908147650000004,2023-12-06 22:31:40,,,,,,,,,,,,,,,,,,,,,,-79.0,-72.0,,,,,,,,,-78.0,-74.0,,,,,,,,,,,,,,,,,,-70.0,,-69.0,,-82.0,-62.0,-59.0,,,,,-72.0,-79.0,,,-83.0,-86.0,,,,,,,,,,,,,,,-87.0,,,,,-67.0,,,,,,-80.0,,,,-85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.330247258333333,0.0860818766166667,-48.866631016666666,2023-12-06 22:31:41,,,,,,,,,,,,,,,,,,,,,,-79.0,-72.0,,,,,,,,,-78.0,-74.0,,,,,,,,,,,,,,,,,,-70.0,,-69.0,,-82.0,-62.0,-59.0,,,,,-72.0,-79.0,,,-83.0,-86.0,,,,,,,,,,,,,,,-87.0,,,,,-67.0,,,,,,-80.0,,,,-85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.444428775,0.2227074546666667,-48.73103604999999,2023-12-06 22:31:42,,,,,,,,,,,,,,,,,,,,,,-81.0,-73.0,,,,,,,,,,-74.0,,,,,,,,,,,,,,,,-55.0,-71.0,-70.0,,-75.0,,-85.0,,-59.0,,,,,-70.0,-78.0,,,-83.0,,,,,,,,,,,,,,,-71.0,-83.0,,,,-76.0,-67.0,,,,,,-77.0,,,-86.0,-81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,-88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
